# Region type : patch outflow
#   Faces  : 62
#   Area   : 1.514067e-04
#        Time	sum(rhoPhi)
      1.35688	1.438436e-03
      1.35693	1.439251e-03
      1.35698	1.440153e-03
      1.35704	1.441056e-03
      1.35709	1.441853e-03
      1.35714	1.442701e-03
      1.35719	1.443561e-03
      1.35724	1.444404e-03
      1.35729	1.445243e-03
      1.35734	1.446139e-03
      1.35739	1.446958e-03
      1.35744	1.447807e-03
      1.35749	1.448655e-03
      1.35754	1.449471e-03
      1.35759	1.450276e-03
      1.35764	1.451070e-03
      1.35769	1.451903e-03
      1.35774	1.452684e-03
      1.35779	1.453602e-03
      1.35784	1.454542e-03
      1.35789	1.455258e-03
      1.35794	1.456079e-03
      1.35799	1.456939e-03
      1.35804	1.457785e-03
      1.35809	1.458545e-03
      1.35814	1.459267e-03
      1.35819	1.460181e-03
      1.35824	1.460996e-03
      1.35828	1.461751e-03
      1.35833	1.462502e-03
      1.35838	1.463437e-03
      1.35843	1.464246e-03
      1.35848	1.465003e-03
      1.35853	1.465867e-03
      1.35858	1.466751e-03
      1.35863	1.467606e-03
      1.35868	1.468292e-03
      1.35873	1.469095e-03
      1.35878	1.469933e-03
      1.35883	1.470763e-03
      1.35888	1.471500e-03
      1.35893	1.472205e-03
      1.35898	1.473092e-03
      1.35903	1.473888e-03
      1.35908	1.474637e-03
      1.35913	1.475381e-03
      1.35917	1.476270e-03
      1.35922	1.477190e-03
      1.35927	1.477850e-03
      1.35932	1.478632e-03
      1.35937	1.479465e-03
      1.35942	1.480283e-03
      1.35947	1.480989e-03
      1.35952	1.481653e-03
      1.35957	1.482557e-03
      1.35962	1.483330e-03
      1.35967	1.484050e-03
      1.35971	1.484887e-03
      1.35976	1.485749e-03
      1.35981	1.486436e-03
      1.35986	1.487220e-03
      1.35991	1.488029e-03
      1.35996	1.488823e-03
      1.36001	1.489603e-03
      1.36006	1.490375e-03
       1.3601	1.491092e-03
      1.36015	1.491842e-03
       1.3602	1.492601e-03
      1.36025	1.493417e-03
       1.3603	1.494179e-03
      1.36035	1.494898e-03
       1.3604	1.495604e-03
      1.36045	1.496412e-03
      1.36049	1.497179e-03
      1.36054	1.497915e-03
      1.36059	1.498641e-03
      1.36064	1.499357e-03
      1.36069	1.500197e-03
      1.36074	1.501065e-03
      1.36078	1.501703e-03
      1.36083	1.502452e-03
      1.36088	1.503240e-03
      1.36093	1.503949e-03
      1.36098	1.504636e-03
      1.36103	1.505444e-03
      1.36107	1.506184e-03
      1.36112	1.506894e-03
      1.36117	1.507597e-03
      1.36122	1.508405e-03
      1.36127	1.509236e-03
      1.36132	1.509881e-03
      1.36136	1.510610e-03
      1.36141	1.511372e-03
      1.36146	1.512121e-03
      1.36151	1.512812e-03
      1.36156	1.513478e-03
       1.3616	1.514272e-03
      1.36165	1.514997e-03
       1.3617	1.515690e-03
      1.36175	1.516370e-03
       1.3618	1.517173e-03
      1.36184	1.518002e-03
      1.36189	1.518621e-03
      1.36194	1.519347e-03
      1.36199	1.520102e-03
      1.36204	1.520841e-03
      1.36208	1.521504e-03
      1.36213	1.522135e-03
      1.36218	1.522937e-03
      1.36223	1.523653e-03
      1.36228	1.524323e-03
      1.36232	1.524985e-03
      1.36237	1.525794e-03
      1.36242	1.526511e-03
      1.36247	1.527179e-03
      1.36251	1.527937e-03
      1.36256	1.528704e-03
      1.36261	1.529451e-03
      1.36266	1.530062e-03
       1.3627	1.530769e-03
      1.36275	1.531497e-03
       1.3628	1.532224e-03
      1.36285	1.532875e-03
      1.36289	1.533497e-03
      1.36294	1.534266e-03
      1.36299	1.534968e-03
      1.36304	1.535631e-03
      1.36308	1.536279e-03
      1.36313	1.537052e-03
      1.36318	1.537744e-03
      1.36323	1.538397e-03
      1.36327	1.539047e-03
      1.36332	1.539812e-03
      1.36337	1.540595e-03
      1.36342	1.541189e-03
      1.36346	1.541873e-03
      1.36351	1.542588e-03
      1.36356	1.543289e-03
       1.3636	1.543981e-03
      1.36365	1.544594e-03
       1.3637	1.545264e-03
      1.36375	1.545958e-03
      1.36379	1.546648e-03
      1.36384	1.547289e-03
      1.36389	1.547958e-03
      1.36393	1.548639e-03
      1.36398	1.549308e-03
      1.36403	1.549972e-03
      1.36407	1.550618e-03
      1.36412	1.551300e-03
      1.36417	1.551966e-03
      1.36422	1.552614e-03
      1.36426	1.553247e-03
      1.36431	1.553880e-03
      1.36436	1.554608e-03
       1.3644	1.555354e-03
      1.36445	1.555929e-03
       1.3645	1.556577e-03
      1.36454	1.557252e-03
      1.36459	1.557919e-03
      1.36464	1.558530e-03
      1.36468	1.559180e-03
      1.36473	1.559840e-03
      1.36478	1.560497e-03
      1.36482	1.561116e-03
      1.36487	1.561727e-03
      1.36492	1.562413e-03
      1.36496	1.563048e-03
      1.36501	1.563658e-03
      1.36506	1.564284e-03
       1.3651	1.564970e-03
      1.36515	1.565672e-03
       1.3652	1.566247e-03
      1.36524	1.566873e-03
      1.36529	1.567523e-03
      1.36534	1.568171e-03
      1.36538	1.568788e-03
      1.36543	1.569417e-03
      1.36548	1.570053e-03
      1.36552	1.570685e-03
      1.36557	1.571359e-03
      1.36561	1.571983e-03
      1.36566	1.572595e-03
      1.36571	1.573237e-03
      1.36575	1.573871e-03
       1.3658	1.574472e-03
      1.36585	1.575072e-03
      1.36589	1.575654e-03
      1.36594	1.576276e-03
      1.36598	1.576914e-03
      1.36603	1.577555e-03
      1.36608	1.578152e-03
      1.36612	1.578719e-03
      1.36617	1.579370e-03
      1.36621	1.579993e-03
      1.36626	1.580574e-03
      1.36631	1.581145e-03
      1.36635	1.581714e-03
       1.3664	1.582425e-03
      1.36644	1.583036e-03
      1.36649	1.583596e-03
      1.36654	1.584248e-03
      1.36658	1.584915e-03
      1.36663	1.585461e-03
      1.36667	1.585979e-03
      1.36672	1.586668e-03
      1.36677	1.587271e-03
      1.36681	1.587834e-03
      1.36686	1.588389e-03
       1.3669	1.589084e-03
      1.36695	1.589678e-03
        1.367	1.590243e-03
      1.36704	1.590806e-03
      1.36709	1.591481e-03
      1.36713	1.592085e-03
      1.36718	1.592649e-03
      1.36722	1.593209e-03
      1.36727	1.593858e-03
      1.36732	1.594476e-03
      1.36736	1.595078e-03
      1.36741	1.595664e-03
      1.36745	1.596224e-03
       1.3675	1.596792e-03
      1.36754	1.597344e-03
      1.36759	1.598010e-03
      1.36763	1.598621e-03
      1.36768	1.599206e-03
      1.36773	1.599802e-03
      1.36777	1.600419e-03
      1.36782	1.600975e-03
      1.36786	1.601502e-03
      1.36791	1.602145e-03
      1.36795	1.602736e-03
        1.368	1.603284e-03
      1.36804	1.603829e-03
      1.36809	1.604369e-03
      1.36813	1.605067e-03
      1.36818	1.605639e-03
      1.36823	1.606172e-03
      1.36827	1.606802e-03
      1.36832	1.607448e-03
      1.36836	1.608073e-03
      1.36841	1.608538e-03
      1.36845	1.609113e-03
       1.3685	1.609719e-03
      1.36854	1.610319e-03
      1.36859	1.610913e-03
      1.36863	1.611404e-03
      1.36868	1.611976e-03
      1.36872	1.612573e-03
      1.36877	1.613159e-03
      1.36881	1.613685e-03
      1.36886	1.614184e-03
       1.3689	1.614823e-03
      1.36895	1.615380e-03
      1.36899	1.615908e-03
      1.36904	1.616430e-03
      1.36908	1.617071e-03
      1.36913	1.617740e-03
      1.36917	1.618195e-03
      1.36922	1.618751e-03
      1.36926	1.619344e-03
      1.36931	1.619932e-03
      1.36935	1.620430e-03
       1.3694	1.620891e-03
      1.36944	1.621544e-03
      1.36949	1.622091e-03
      1.36953	1.622592e-03
      1.36958	1.623093e-03
      1.36962	1.623750e-03
      1.36967	1.624290e-03
      1.36971	1.624793e-03
      1.36976	1.625295e-03
       1.3698	1.625935e-03
      1.36985	1.626488e-03
      1.36989	1.626994e-03
      1.36994	1.627497e-03
      1.36998	1.628124e-03
      1.37002	1.628668e-03
      1.37007	1.629177e-03
      1.37011	1.629683e-03
      1.37016	1.630300e-03
       1.3702	1.630835e-03
      1.37025	1.631346e-03
      1.37029	1.631885e-03
      1.37034	1.632413e-03
      1.37038	1.632921e-03
      1.37043	1.633540e-03
      1.37047	1.634075e-03
      1.37052	1.634575e-03
      1.37056	1.635072e-03
       1.3706	1.635684e-03
      1.37065	1.636316e-03
      1.37069	1.636752e-03
      1.37074	1.637282e-03
      1.37078	1.637851e-03
      1.37083	1.638408e-03
      1.37087	1.638961e-03
      1.37092	1.639409e-03
      1.37096	1.639931e-03
        1.371	1.640484e-03
      1.37105	1.641030e-03
      1.37109	1.641507e-03
      1.37114	1.641962e-03
      1.37118	1.642554e-03
      1.37123	1.643078e-03
      1.37127	1.643564e-03
      1.37131	1.644039e-03
      1.37136	1.644640e-03
       1.3714	1.645265e-03
      1.37145	1.645676e-03
      1.37149	1.646193e-03
      1.37154	1.646749e-03
      1.37158	1.647293e-03
      1.37162	1.647747e-03
      1.37167	1.648159e-03
      1.37171	1.648773e-03
      1.37176	1.649285e-03
       1.3718	1.649748e-03
      1.37184	1.650208e-03
      1.37189	1.650821e-03
      1.37193	1.651331e-03
      1.37198	1.651797e-03
      1.37202	1.652262e-03
      1.37206	1.652861e-03
      1.37211	1.653486e-03
      1.37215	1.653882e-03
       1.3722	1.654383e-03
      1.37224	1.654934e-03
      1.37228	1.655470e-03
      1.37233	1.655996e-03
      1.37237	1.656409e-03
      1.37242	1.656913e-03
      1.37246	1.657445e-03
       1.3725	1.657973e-03
      1.37255	1.658421e-03
      1.37259	1.658841e-03
      1.37264	1.659424e-03
      1.37268	1.659929e-03
      1.37272	1.660388e-03
      1.37277	1.660839e-03
      1.37281	1.661429e-03
      1.37285	1.662045e-03
       1.3729	1.662427e-03
      1.37294	1.662926e-03
      1.37299	1.663464e-03
      1.37303	1.663993e-03
      1.37307	1.664418e-03
      1.37312	1.664802e-03
      1.37316	1.665408e-03
       1.3732	1.665896e-03
      1.37325	1.666336e-03
      1.37329	1.666883e-03
      1.37334	1.667448e-03
      1.37338	1.667862e-03
      1.37342	1.668238e-03
      1.37347	1.668835e-03
      1.37351	1.669329e-03
      1.37355	1.669762e-03
       1.3736	1.670297e-03
      1.37364	1.670854e-03
      1.37368	1.671277e-03
      1.37373	1.671752e-03
      1.37377	1.672262e-03
      1.37381	1.672765e-03
      1.37386	1.673261e-03
       1.3739	1.673756e-03
      1.37395	1.674168e-03
      1.37399	1.674644e-03
      1.37403	1.675148e-03
      1.37408	1.675642e-03
      1.37412	1.676079e-03
      1.37416	1.676493e-03
      1.37421	1.677036e-03
      1.37425	1.677506e-03
      1.37429	1.677951e-03
      1.37434	1.678385e-03
      1.37438	1.678817e-03
      1.37442	1.679403e-03
      1.37447	1.679874e-03
      1.37451	1.680300e-03
      1.37455	1.680720e-03
       1.3746	1.681287e-03
      1.37464	1.681754e-03
      1.37468	1.682182e-03
      1.37473	1.682609e-03
      1.37477	1.683158e-03
      1.37481	1.683732e-03
      1.37485	1.684091e-03
       1.3749	1.684558e-03
      1.37494	1.685063e-03
      1.37498	1.685556e-03
      1.37503	1.686039e-03
      1.37507	1.686416e-03
      1.37511	1.686756e-03
      1.37516	1.687349e-03
       1.3752	1.687799e-03
      1.37524	1.688222e-03
      1.37529	1.688630e-03
      1.37533	1.689185e-03
      1.37537	1.689642e-03
      1.37542	1.690058e-03
      1.37546	1.690470e-03
       1.3755	1.691018e-03
      1.37554	1.691595e-03
      1.37559	1.691932e-03
      1.37563	1.692387e-03
      1.37567	1.692889e-03
      1.37572	1.693377e-03
      1.37576	1.693758e-03
       1.3758	1.694099e-03
      1.37585	1.694669e-03
      1.37589	1.695111e-03
      1.37593	1.695507e-03
      1.37597	1.695904e-03
      1.37602	1.696464e-03
      1.37606	1.696923e-03
       1.3761	1.697323e-03
      1.37615	1.697721e-03
      1.37619	1.698263e-03
      1.37623	1.698828e-03
      1.37627	1.699160e-03
      1.37632	1.699593e-03
      1.37636	1.700082e-03
       1.3764	1.700564e-03
      1.37645	1.700927e-03
      1.37649	1.701257e-03
      1.37653	1.701810e-03
      1.37657	1.702247e-03
      1.37662	1.702639e-03
      1.37666	1.703028e-03
       1.3767	1.703564e-03
      1.37674	1.704005e-03
      1.37679	1.704398e-03
      1.37683	1.704790e-03
      1.37687	1.705311e-03
      1.37691	1.705859e-03
      1.37696	1.706187e-03
        1.377	1.706615e-03
      1.37704	1.707087e-03
      1.37709	1.707552e-03
      1.37713	1.708011e-03
      1.37717	1.708348e-03
      1.37721	1.708780e-03
      1.37726	1.709243e-03
       1.3773	1.709699e-03
      1.37734	1.710154e-03
      1.37738	1.710504e-03
      1.37743	1.710932e-03
      1.37747	1.711392e-03
      1.37751	1.711843e-03
      1.37755	1.712224e-03
       1.3776	1.712581e-03
      1.37764	1.713087e-03
      1.37768	1.713508e-03
      1.37772	1.713896e-03
      1.37777	1.714282e-03
      1.37781	1.714667e-03
      1.37785	1.715211e-03
      1.37789	1.715641e-03
      1.37794	1.716016e-03
      1.37798	1.716388e-03
      1.37802	1.716918e-03
      1.37806	1.717342e-03
       1.3781	1.717718e-03
      1.37815	1.718099e-03
      1.37819	1.718611e-03
      1.37823	1.719039e-03
      1.37827	1.719421e-03
      1.37832	1.719802e-03
      1.37836	1.720300e-03
       1.3784	1.720724e-03
      1.37844	1.721107e-03
      1.37849	1.721491e-03
      1.37853	1.721975e-03
      1.37857	1.722447e-03
      1.37861	1.722811e-03
      1.37865	1.723147e-03
       1.3787	1.723644e-03
      1.37874	1.724060e-03
      1.37878	1.724436e-03
      1.37882	1.724807e-03
      1.37887	1.725307e-03
      1.37891	1.725834e-03
      1.37895	1.726137e-03
      1.37899	1.726547e-03
      1.37903	1.727006e-03
      1.37908	1.727451e-03
      1.37912	1.727791e-03
      1.37916	1.728099e-03
       1.3792	1.728609e-03
      1.37924	1.729023e-03
      1.37929	1.729393e-03
      1.37933	1.729757e-03
      1.37937	1.730253e-03
      1.37941	1.730668e-03
      1.37945	1.731038e-03
       1.3795	1.731402e-03
      1.37954	1.731888e-03
      1.37958	1.732399e-03
      1.37962	1.732707e-03
      1.37966	1.733102e-03
      1.37971	1.733544e-03
      1.37975	1.733981e-03
      1.37979	1.734317e-03
      1.37983	1.734621e-03
      1.37987	1.735121e-03
      1.37992	1.735527e-03
      1.37996	1.735880e-03
         1.38	1.736228e-03
      1.38004	1.736722e-03
      1.38008	1.737123e-03
      1.38013	1.737474e-03
      1.38017	1.737832e-03
      1.38021	1.738313e-03
      1.38025	1.738715e-03
      1.38029	1.739073e-03
      1.38034	1.739426e-03
      1.38038	1.739896e-03
      1.38042	1.740385e-03
      1.38046	1.740687e-03
       1.3805	1.741079e-03
      1.38054	1.741505e-03
      1.38059	1.741921e-03
      1.38063	1.742331e-03
      1.38067	1.742737e-03
      1.38071	1.743036e-03
      1.38075	1.743425e-03
      1.38079	1.743844e-03
      1.38084	1.744255e-03
      1.38088	1.744666e-03
      1.38092	1.744981e-03
      1.38096	1.745365e-03
        1.381	1.745776e-03
      1.38104	1.746183e-03
      1.38109	1.746520e-03
      1.38113	1.746843e-03
      1.38117	1.747297e-03
      1.38121	1.747681e-03
      1.38125	1.748026e-03
      1.38129	1.748372e-03
      1.38134	1.748831e-03
      1.38138	1.749312e-03
      1.38142	1.749592e-03
      1.38146	1.749970e-03
       1.3815	1.750387e-03
      1.38154	1.750736e-03
      1.38159	1.751062e-03
      1.38163	1.751499e-03
      1.38167	1.751958e-03
      1.38171	1.752254e-03
      1.38175	1.752630e-03
      1.38179	1.753037e-03
      1.38183	1.753436e-03
      1.38188	1.753829e-03
      1.38192	1.754137e-03
      1.38196	1.754412e-03
        1.382	1.754894e-03
      1.38204	1.755260e-03
      1.38208	1.755585e-03
      1.38213	1.755908e-03
      1.38217	1.756391e-03
      1.38221	1.756764e-03
      1.38225	1.757084e-03
      1.38229	1.757508e-03
      1.38233	1.757947e-03
      1.38237	1.758248e-03
      1.38241	1.758621e-03
      1.38246	1.759015e-03
       1.3825	1.759401e-03
      1.38254	1.759777e-03
      1.38258	1.760155e-03
      1.38262	1.760530e-03
      1.38266	1.760833e-03
       1.3827	1.761200e-03
      1.38275	1.761590e-03
      1.38279	1.761973e-03
      1.38283	1.762301e-03
      1.38287	1.762607e-03
      1.38291	1.763032e-03
      1.38295	1.763398e-03
      1.38299	1.763728e-03
      1.38303	1.764056e-03
      1.38308	1.764382e-03
      1.38312	1.764849e-03
      1.38316	1.765217e-03
       1.3832	1.765532e-03
      1.38324	1.765845e-03
      1.38328	1.766297e-03
      1.38332	1.766656e-03
      1.38336	1.766978e-03
      1.38341	1.767299e-03
      1.38345	1.767734e-03
      1.38349	1.768192e-03
      1.38353	1.768452e-03
      1.38357	1.768806e-03
      1.38361	1.769204e-03
      1.38365	1.769589e-03
      1.38369	1.769967e-03
      1.38373	1.770235e-03
      1.38378	1.770591e-03
      1.38382	1.770974e-03
      1.38386	1.771353e-03
       1.3839	1.771727e-03
      1.38394	1.772005e-03
      1.38398	1.772361e-03
      1.38402	1.772741e-03
      1.38406	1.773112e-03
       1.3841	1.773416e-03
      1.38415	1.773702e-03
      1.38419	1.774121e-03
      1.38423	1.774475e-03
      1.38427	1.774788e-03
      1.38431	1.775102e-03
      1.38435	1.775414e-03
      1.38439	1.775872e-03
      1.38443	1.776363e-03
      1.38447	1.776576e-03
      1.38451	1.776921e-03
      1.38456	1.777318e-03
       1.3846	1.777611e-03
      1.38464	1.777870e-03
      1.38468	1.778304e-03
      1.38472	1.778649e-03
      1.38476	1.778947e-03
       1.3848	1.779256e-03
      1.38484	1.779680e-03
      1.38488	1.780132e-03
      1.38492	1.780365e-03
      1.38496	1.780710e-03
      1.38501	1.781090e-03
      1.38505	1.781466e-03
      1.38509	1.781833e-03
      1.38513	1.782199e-03
      1.38517	1.782415e-03
      1.38521	1.782752e-03
      1.38525	1.783131e-03
      1.38529	1.783508e-03
      1.38533	1.783763e-03
      1.38537	1.784100e-03
      1.38541	1.784467e-03
      1.38545	1.784826e-03
      1.38549	1.785183e-03
      1.38554	1.785443e-03
      1.38558	1.785775e-03
      1.38562	1.786133e-03
      1.38566	1.786488e-03
       1.3857	1.786773e-03
      1.38574	1.787036e-03
      1.38578	1.787441e-03
      1.38582	1.787768e-03
      1.38586	1.788065e-03
       1.3859	1.788359e-03
      1.38594	1.788651e-03
      1.38598	1.789091e-03
      1.38602	1.789573e-03
      1.38607	1.789754e-03
      1.38611	1.790080e-03
      1.38615	1.790464e-03
      1.38619	1.790842e-03
      1.38623	1.791060e-03
      1.38627	1.791384e-03
      1.38631	1.791748e-03
      1.38635	1.792109e-03
      1.38639	1.792360e-03
      1.38643	1.792579e-03
      1.38647	1.793006e-03
      1.38651	1.793331e-03
      1.38655	1.793607e-03
      1.38659	1.793877e-03
      1.38663	1.794295e-03
      1.38667	1.794620e-03
      1.38671	1.794905e-03
      1.38676	1.795261e-03
       1.3868	1.795632e-03
      1.38684	1.795998e-03
      1.38688	1.796218e-03
      1.38692	1.796533e-03
      1.38696	1.796883e-03
        1.387	1.797232e-03
      1.38704	1.797483e-03
      1.38708	1.797698e-03
      1.38712	1.798112e-03
      1.38716	1.798429e-03
       1.3872	1.798697e-03
      1.38724	1.798968e-03
      1.38728	1.799370e-03
      1.38732	1.799687e-03
      1.38736	1.799964e-03
       1.3874	1.800235e-03
      1.38744	1.800621e-03
      1.38748	1.800931e-03
      1.38752	1.801214e-03
      1.38756	1.801491e-03
       1.3876	1.801862e-03
      1.38765	1.802176e-03
      1.38769	1.802464e-03
      1.38773	1.802746e-03
      1.38777	1.803105e-03
      1.38781	1.803416e-03
      1.38785	1.803704e-03
      1.38789	1.803986e-03
      1.38793	1.804298e-03
      1.38797	1.804591e-03
      1.38801	1.804954e-03
      1.38805	1.805331e-03
      1.38809	1.805569e-03
      1.38813	1.805874e-03
      1.38817	1.806205e-03
      1.38821	1.806529e-03
      1.38825	1.806851e-03
      1.38829	1.807095e-03
      1.38833	1.807398e-03
      1.38837	1.807720e-03
      1.38841	1.808039e-03
      1.38845	1.808308e-03
      1.38849	1.808556e-03
      1.38853	1.808914e-03
      1.38857	1.809212e-03
      1.38861	1.809488e-03
      1.38865	1.809760e-03
      1.38869	1.810030e-03
      1.38873	1.810419e-03
      1.38877	1.810722e-03
      1.38881	1.810982e-03
      1.38885	1.811244e-03
      1.38889	1.811617e-03
      1.38893	1.812018e-03
      1.38897	1.812217e-03
      1.38901	1.812515e-03
      1.38905	1.812851e-03
      1.38909	1.813179e-03
      1.38913	1.813501e-03
      1.38917	1.813706e-03
      1.38921	1.814000e-03
      1.38925	1.814325e-03
       1.3893	1.814650e-03
      1.38934	1.814890e-03
      1.38938	1.815104e-03
      1.38942	1.815478e-03
      1.38946	1.815775e-03
       1.3895	1.816030e-03
      1.38954	1.816281e-03
      1.38958	1.816653e-03
      1.38962	1.816948e-03
      1.38966	1.817211e-03
       1.3897	1.817466e-03
      1.38974	1.817821e-03
      1.38978	1.818111e-03
      1.38982	1.818377e-03
      1.38986	1.818640e-03
       1.3899	1.818978e-03
      1.38994	1.819337e-03
      1.38998	1.819557e-03
      1.39002	1.819843e-03
      1.39006	1.820157e-03
       1.3901	1.820464e-03
      1.39014	1.820767e-03
      1.39018	1.820994e-03
      1.39022	1.821191e-03
      1.39026	1.821565e-03
       1.3903	1.821849e-03
      1.39034	1.822095e-03
      1.39038	1.822338e-03
      1.39042	1.822696e-03
      1.39046	1.822984e-03
       1.3905	1.823233e-03
      1.39054	1.823476e-03
      1.39058	1.823828e-03
      1.39062	1.824108e-03
      1.39065	1.824362e-03
      1.39069	1.824613e-03
      1.39073	1.824947e-03
      1.39077	1.825302e-03
      1.39081	1.825509e-03
      1.39085	1.825790e-03
      1.39089	1.826095e-03
      1.39093	1.826393e-03
      1.39097	1.826687e-03
      1.39101	1.826981e-03
      1.39105	1.827180e-03
      1.39109	1.827451e-03
      1.39113	1.827752e-03
      1.39117	1.828056e-03
      1.39121	1.828277e-03
      1.39125	1.828478e-03
      1.39129	1.828829e-03
      1.39133	1.829099e-03
      1.39137	1.829340e-03
      1.39141	1.829578e-03
      1.39145	1.829922e-03
      1.39149	1.830200e-03
      1.39153	1.830443e-03
      1.39157	1.830685e-03
      1.39161	1.831017e-03
      1.39165	1.831294e-03
      1.39169	1.831541e-03
      1.39173	1.831786e-03
      1.39177	1.832106e-03
      1.39181	1.832447e-03
      1.39185	1.832651e-03
      1.39189	1.832922e-03
      1.39193	1.833216e-03
      1.39197	1.833505e-03
      1.39201	1.833790e-03
      1.39205	1.834073e-03
      1.39209	1.834266e-03
      1.39213	1.834529e-03
      1.39217	1.834819e-03
      1.39221	1.835106e-03
      1.39224	1.835392e-03
      1.39228	1.835592e-03
      1.39232	1.835854e-03
      1.39236	1.836139e-03
       1.3924	1.836422e-03
      1.39244	1.836645e-03
      1.39248	1.836847e-03
      1.39252	1.837172e-03
      1.39256	1.837432e-03
       1.3926	1.837664e-03
      1.39264	1.837893e-03
      1.39268	1.838215e-03
      1.39272	1.838478e-03
      1.39276	1.838714e-03
       1.3928	1.838946e-03
      1.39284	1.839176e-03
      1.39288	1.839519e-03
      1.39292	1.839779e-03
      1.39296	1.840002e-03
        1.393	1.840227e-03
      1.39304	1.840556e-03
      1.39308	1.840820e-03
      1.39312	1.841047e-03
      1.39315	1.841274e-03
      1.39319	1.841590e-03
      1.39323	1.841924e-03
      1.39327	1.842105e-03
      1.39331	1.842363e-03
      1.39335	1.842650e-03
      1.39339	1.842929e-03
      1.39343	1.843201e-03
      1.39347	1.843471e-03
      1.39351	1.843649e-03
      1.39355	1.843901e-03
      1.39359	1.844181e-03
      1.39363	1.844461e-03
      1.39367	1.844665e-03
      1.39371	1.844846e-03
      1.39375	1.845171e-03
      1.39379	1.845426e-03
      1.39382	1.845645e-03
      1.39386	1.845858e-03
       1.3939	1.846180e-03
      1.39394	1.846438e-03
      1.39398	1.846665e-03
      1.39402	1.846884e-03
      1.39406	1.847188e-03
       1.3941	1.847516e-03
      1.39414	1.847691e-03
      1.39418	1.847941e-03
      1.39422	1.848220e-03
      1.39426	1.848495e-03
       1.3943	1.848767e-03
      1.39434	1.848940e-03
      1.39438	1.849183e-03
      1.39441	1.849456e-03
      1.39445	1.849729e-03
      1.39449	1.849930e-03
      1.39453	1.850110e-03
      1.39457	1.850427e-03
      1.39461	1.850673e-03
      1.39465	1.850881e-03
      1.39469	1.851094e-03
      1.39473	1.851409e-03
      1.39477	1.851658e-03
      1.39481	1.851876e-03
      1.39485	1.852090e-03
      1.39489	1.852390e-03
      1.39493	1.852713e-03
      1.39497	1.852882e-03
        1.395	1.853126e-03
      1.39504	1.853398e-03
      1.39508	1.853664e-03
      1.39512	1.853854e-03
      1.39516	1.854020e-03
       1.3952	1.854335e-03
      1.39524	1.854576e-03
      1.39528	1.854782e-03
      1.39532	1.854986e-03
      1.39536	1.855294e-03
       1.3954	1.855538e-03
      1.39543	1.855747e-03
      1.39547	1.855955e-03
      1.39551	1.856249e-03
      1.39555	1.856562e-03
      1.39559	1.856725e-03
      1.39563	1.856964e-03
      1.39567	1.857229e-03
      1.39571	1.857490e-03
      1.39575	1.857749e-03
      1.39579	1.857915e-03
      1.39582	1.858149e-03
      1.39586	1.858408e-03
       1.3959	1.858666e-03
      1.39594	1.858856e-03
      1.39598	1.859027e-03
      1.39602	1.859332e-03
      1.39606	1.859561e-03
       1.3961	1.859764e-03
      1.39614	1.859965e-03
      1.39618	1.860263e-03
      1.39621	1.860500e-03
      1.39625	1.860709e-03
      1.39629	1.860916e-03
      1.39633	1.861202e-03
      1.39637	1.861512e-03
      1.39641	1.861675e-03
      1.39645	1.861909e-03
      1.39649	1.862171e-03
      1.39653	1.862428e-03
      1.39657	1.862682e-03
       1.3966	1.862847e-03
      1.39664	1.863076e-03
      1.39668	1.863331e-03
      1.39672	1.863587e-03
      1.39676	1.863775e-03
       1.3968	1.863946e-03
      1.39684	1.864244e-03
      1.39688	1.864472e-03
      1.39692	1.864672e-03
      1.39696	1.864873e-03
        1.397	1.865165e-03
      1.39703	1.865399e-03
      1.39707	1.865604e-03
      1.39711	1.865808e-03
      1.39715	1.866090e-03
      1.39719	1.866392e-03
      1.39723	1.866553e-03
      1.39727	1.866782e-03
      1.39731	1.867040e-03
      1.39735	1.867292e-03
      1.39738	1.867541e-03
      1.39742	1.867700e-03
      1.39746	1.867925e-03
       1.3975	1.868174e-03
      1.39754	1.868420e-03
      1.39758	1.868665e-03
      1.39762	1.868829e-03
      1.39765	1.869054e-03
      1.39769	1.869300e-03
      1.39773	1.869543e-03
      1.39777	1.869726e-03
      1.39781	1.869893e-03
      1.39785	1.870176e-03
      1.39788	1.870397e-03
      1.39792	1.870595e-03
      1.39796	1.870790e-03
        1.398	1.871066e-03
      1.39804	1.871366e-03
      1.39808	1.871514e-03
      1.39812	1.871737e-03
      1.39815	1.871989e-03
      1.39819	1.872236e-03
      1.39823	1.872402e-03
      1.39827	1.872631e-03
      1.39831	1.872875e-03
      1.39835	1.873110e-03
      1.39838	1.873344e-03
      1.39842	1.873513e-03
      1.39846	1.873730e-03
       1.3985	1.873967e-03
      1.39854	1.874203e-03
      1.39858	1.874439e-03
      1.39862	1.874612e-03
      1.39865	1.874834e-03
      1.39869	1.875070e-03
      1.39873	1.875302e-03
      1.39877	1.875534e-03
      1.39881	1.875712e-03
      1.39885	1.875929e-03
      1.39888	1.876161e-03
      1.39892	1.876393e-03
      1.39896	1.876584e-03
        1.399	1.876760e-03
      1.39904	1.877021e-03
      1.39908	1.877236e-03
      1.39912	1.877435e-03
      1.39915	1.877630e-03
      1.39919	1.877823e-03
      1.39923	1.878105e-03
      1.39927	1.878326e-03
      1.39931	1.878517e-03
      1.39935	1.878707e-03
      1.39938	1.878973e-03
      1.39942	1.879262e-03
      1.39946	1.879408e-03
       1.3995	1.879624e-03
