# Region type : patch outflow
#   Faces  : 78
#   Area   : 1.987766e-04
#        Time	sum(rhoPhi)
      1.42435	2.041899e-03
       1.4244	2.041961e-03
      1.42444	2.042084e-03
      1.42449	2.042172e-03
      1.42453	2.042265e-03
      1.42457	2.042357e-03
      1.42462	2.042444e-03
      1.42466	2.042644e-03
       1.4247	2.042810e-03
      1.42475	2.042970e-03
      1.42479	2.043165e-03
      1.42483	2.043461e-03
      1.42488	2.043657e-03
      1.42492	2.043753e-03
      1.42496	2.043823e-03
      1.42501	2.043937e-03
      1.42505	2.044021e-03
      1.42509	2.043985e-03
      1.42514	2.044064e-03
      1.42518	2.044174e-03
      1.42522	2.044234e-03
      1.42527	2.044290e-03
      1.42531	2.044430e-03
      1.42536	2.044542e-03
       1.4254	2.044641e-03
      1.42544	2.044717e-03
      1.42549	2.044835e-03
      1.42553	2.044907e-03
      1.42557	2.044928e-03
      1.42562	2.044902e-03
      1.42566	2.044932e-03
       1.4257	2.044963e-03
      1.42575	2.044977e-03
      1.42579	2.045008e-03
      1.42583	2.045104e-03
      1.42588	2.045284e-03
      1.42592	2.045463e-03
      1.42596	2.045651e-03
      1.42601	2.045855e-03
      1.42605	2.046073e-03
      1.42609	2.046540e-03
      1.42614	2.047142e-03
      1.42618	2.047770e-03
      1.42622	2.048457e-03
      1.42627	2.049199e-03
      1.42631	2.049850e-03
      1.42635	2.050408e-03
       1.4264	2.050894e-03
      1.42644	2.051458e-03
      1.42648	2.052157e-03
      1.42653	2.052617e-03
      1.42657	2.053066e-03
      1.42661	2.053415e-03
      1.42666	2.053585e-03
       1.4267	2.053596e-03
      1.42674	2.053633e-03
      1.42679	2.053530e-03
      1.42683	2.053421e-03
      1.42687	2.053336e-03
      1.42692	2.053303e-03
      1.42696	2.053192e-03
        1.427	2.053038e-03
      1.42705	2.052845e-03
      1.42709	2.052546e-03
      1.42713	2.052153e-03
      1.42718	2.051796e-03
      1.42722	2.051465e-03
      1.42726	2.051187e-03
      1.42731	2.050899e-03
      1.42735	2.050622e-03
      1.42739	2.050355e-03
      1.42744	2.050127e-03
      1.42748	2.049925e-03
      1.42752	2.049831e-03
      1.42757	2.049675e-03
      1.42761	2.049486e-03
      1.42765	2.049391e-03
       1.4277	2.049496e-03
      1.42774	2.049567e-03
      1.42778	2.049566e-03
      1.42783	2.049584e-03
      1.42787	2.049694e-03
      1.42791	2.049638e-03
      1.42796	2.049569e-03
        1.428	2.049667e-03
      1.42804	2.049687e-03
      1.42809	2.049670e-03
      1.42813	2.049691e-03
      1.42817	2.049825e-03
      1.42822	2.049957e-03
      1.42826	2.050138e-03
       1.4283	2.050559e-03
      1.42835	2.050953e-03
      1.42839	2.051285e-03
      1.42843	2.051831e-03
      1.42848	2.052504e-03
      1.42852	2.053171e-03
      1.42856	2.053829e-03
      1.42861	2.054558e-03
      1.42865	2.055359e-03
      1.42869	2.056015e-03
      1.42874	2.056679e-03
      1.42878	2.057192e-03
      1.42882	2.057575e-03
      1.42887	2.058112e-03
      1.42891	2.058475e-03
      1.42895	2.058680e-03
        1.429	2.058728e-03
      1.42904	2.058638e-03
      1.42908	2.058406e-03
      1.42913	2.058150e-03
      1.42917	2.057845e-03
      1.42922	2.057422e-03
      1.42926	2.056953e-03
       1.4293	2.056596e-03
      1.42935	2.056242e-03
      1.42939	2.055836e-03
      1.42943	2.055465e-03
      1.42948	2.055162e-03
      1.42952	2.054906e-03
      1.42956	2.054651e-03
      1.42961	2.054453e-03
      1.42965	2.054333e-03
      1.42969	2.054275e-03
      1.42974	2.054256e-03
      1.42978	2.054200e-03
      1.42982	2.054134e-03
      1.42987	2.054081e-03
      1.42991	2.053981e-03
      1.42995	2.053892e-03
         1.43	2.053828e-03
      1.43004	2.053746e-03
      1.43008	2.053723e-03
      1.43013	2.053674e-03
      1.43017	2.053635e-03
      1.43021	2.053616e-03
      1.43026	2.053741e-03
       1.4303	2.053936e-03
      1.43034	2.054145e-03
      1.43039	2.054385e-03
      1.43043	2.054684e-03
      1.43047	2.055070e-03
      1.43052	2.055325e-03
      1.43056	2.055683e-03
       1.4306	2.056163e-03
      1.43065	2.056604e-03
      1.43069	2.056922e-03
      1.43074	2.057201e-03
      1.43078	2.057440e-03
      1.43082	2.057650e-03
      1.43087	2.057846e-03
      1.43091	2.058040e-03
      1.43095	2.058220e-03
        1.431	2.058431e-03
      1.43104	2.058654e-03
      1.43108	2.058927e-03
      1.43113	2.059353e-03
      1.43117	2.059906e-03
      1.43121	2.060477e-03
      1.43126	2.060905e-03
       1.4313	2.061262e-03
      1.43134	2.061533e-03
      1.43139	2.061751e-03
      1.43143	2.061760e-03
      1.43147	2.061649e-03
      1.43152	2.061417e-03
      1.43156	2.061104e-03
       1.4316	2.060799e-03
      1.43165	2.060609e-03
      1.43169	2.060380e-03
      1.43173	2.060163e-03
      1.43178	2.060028e-03
      1.43182	2.059917e-03
      1.43186	2.059926e-03
      1.43191	2.059955e-03
      1.43195	2.059912e-03
      1.43199	2.059806e-03
      1.43204	2.059701e-03
      1.43208	2.059556e-03
      1.43212	2.059362e-03
      1.43217	2.059234e-03
      1.43221	2.059144e-03
      1.43225	2.059029e-03
       1.4323	2.058899e-03
      1.43234	2.058853e-03
      1.43238	2.058812e-03
      1.43243	2.058811e-03
      1.43247	2.058845e-03
      1.43251	2.058923e-03
      1.43256	2.059009e-03
       1.4326	2.059069e-03
      1.43264	2.059091e-03
      1.43269	2.059205e-03
      1.43273	2.059313e-03
      1.43277	2.059375e-03
      1.43282	2.059414e-03
      1.43286	2.059480e-03
       1.4329	2.059530e-03
      1.43295	2.059559e-03
      1.43299	2.059582e-03
      1.43303	2.059615e-03
      1.43308	2.059635e-03
      1.43312	2.059664e-03
      1.43316	2.059639e-03
      1.43321	2.059591e-03
      1.43325	2.059543e-03
       1.4333	2.059529e-03
      1.43334	2.059463e-03
      1.43338	2.059398e-03
      1.43343	2.059377e-03
      1.43347	2.059438e-03
      1.43351	2.059562e-03
      1.43356	2.059775e-03
       1.4336	2.060108e-03
      1.43364	2.060437e-03
      1.43369	2.060801e-03
      1.43373	2.061129e-03
      1.43377	2.061504e-03
      1.43382	2.061860e-03
      1.43386	2.062246e-03
       1.4339	2.062609e-03
      1.43394	2.062999e-03
      1.43399	2.063447e-03
      1.43403	2.063943e-03
      1.43407	2.064499e-03
      1.43412	2.065052e-03
      1.43416	2.065742e-03
       1.4342	2.066429e-03
      1.43425	2.067161e-03
      1.43429	2.067984e-03
      1.43433	2.068685e-03
      1.43438	2.069308e-03
      1.43442	2.069729e-03
      1.43446	2.070012e-03
      1.43451	2.070104e-03
      1.43455	2.070106e-03
      1.43459	2.070076e-03
      1.43464	2.069860e-03
      1.43468	2.069605e-03
      1.43472	2.069370e-03
      1.43477	2.068989e-03
      1.43481	2.068377e-03
      1.43485	2.067701e-03
       1.4349	2.067080e-03
      1.43494	2.066615e-03
      1.43498	2.066249e-03
      1.43503	2.065900e-03
      1.43507	2.065646e-03
      1.43511	2.065369e-03
      1.43516	2.065067e-03
       1.4352	2.064790e-03
      1.43524	2.064480e-03
      1.43529	2.064183e-03
      1.43533	2.064080e-03
      1.43537	2.063902e-03
      1.43542	2.063742e-03
      1.43546	2.063565e-03
       1.4355	2.063482e-03
      1.43555	2.063276e-03
      1.43559	2.063125e-03
      1.43563	2.063108e-03
      1.43568	2.063202e-03
      1.43572	2.063132e-03
      1.43576	2.063041e-03
      1.43581	2.063054e-03
      1.43585	2.063213e-03
      1.43589	2.063472e-03
      1.43594	2.063686e-03
      1.43598	2.064030e-03
      1.43602	2.064575e-03
      1.43607	2.065095e-03
      1.43611	2.065581e-03
      1.43615	2.066162e-03
       1.4362	2.066813e-03
      1.43624	2.067513e-03
      1.43628	2.068197e-03
      1.43633	2.068885e-03
      1.43637	2.069486e-03
      1.43641	2.069942e-03
      1.43645	2.070113e-03
       1.4365	2.070252e-03
      1.43654	2.070277e-03
      1.43658	2.070216e-03
      1.43663	2.070119e-03
      1.43667	2.069960e-03
      1.43671	2.069700e-03
      1.43676	2.069402e-03
       1.4368	2.068982e-03
      1.43684	2.068448e-03
      1.43689	2.067755e-03
      1.43693	2.067179e-03
      1.43697	2.066635e-03
      1.43702	2.066246e-03
      1.43706	2.065841e-03
       1.4371	2.065476e-03
      1.43715	2.065146e-03
      1.43719	2.064884e-03
      1.43723	2.064716e-03
      1.43728	2.064727e-03
      1.43732	2.064728e-03
      1.43736	2.064687e-03
       1.4374	2.064643e-03
      1.43745	2.064650e-03
      1.43749	2.064633e-03
      1.43753	2.064630e-03
      1.43758	2.064709e-03
      1.43762	2.064768e-03
      1.43766	2.064893e-03
      1.43771	2.064924e-03
      1.43775	2.064752e-03
      1.43779	2.064517e-03
      1.43784	2.064367e-03
      1.43788	2.064198e-03
      1.43792	2.064046e-03
      1.43797	2.063881e-03
      1.43801	2.063764e-03
      1.43805	2.063618e-03
       1.4381	2.063470e-03
      1.43814	2.063347e-03
      1.43818	2.063269e-03
      1.43823	2.063353e-03
      1.43827	2.063461e-03
      1.43831	2.063597e-03
      1.43836	2.063900e-03
       1.4384	2.064262e-03
      1.43844	2.064593e-03
      1.43849	2.064846e-03
      1.43853	2.065051e-03
      1.43857	2.065354e-03
      1.43862	2.065611e-03
      1.43866	2.065878e-03
       1.4387	2.066076e-03
      1.43875	2.066197e-03
      1.43879	2.066375e-03
      1.43883	2.066467e-03
      1.43888	2.066518e-03
      1.43892	2.066592e-03
      1.43896	2.066760e-03
      1.43901	2.066853e-03
      1.43905	2.066883e-03
      1.43909	2.066949e-03
      1.43914	2.067120e-03
      1.43918	2.067246e-03
      1.43922	2.067281e-03
      1.43927	2.067278e-03
      1.43931	2.067288e-03
      1.43935	2.067202e-03
       1.4394	2.067071e-03
      1.43944	2.066898e-03
      1.43948	2.066740e-03
      1.43953	2.066608e-03
      1.43957	2.066471e-03
      1.43961	2.066333e-03
      1.43966	2.066236e-03
       1.4397	2.066119e-03
      1.43974	2.065966e-03
      1.43979	2.065852e-03
      1.43983	2.065822e-03
      1.43987	2.065887e-03
      1.43992	2.066070e-03
      1.43996	2.066368e-03
         1.44	2.066883e-03
      1.44005	2.067465e-03
      1.44009	2.068151e-03
      1.44013	2.068906e-03
      1.44017	2.069654e-03
      1.44022	2.070497e-03
      1.44026	2.071504e-03
       1.4403	2.072450e-03
      1.44035	2.073423e-03
      1.44039	2.074328e-03
      1.44043	2.075185e-03
      1.44048	2.075894e-03
      1.44052	2.076494e-03
      1.44056	2.076881e-03
      1.44061	2.077123e-03
      1.44065	2.077225e-03
      1.44069	2.077221e-03
      1.44074	2.077093e-03
      1.44078	2.076748e-03
      1.44082	2.076147e-03
      1.44087	2.075137e-03
      1.44091	2.073947e-03
      1.44095	2.072755e-03
        1.441	2.071595e-03
      1.44104	2.070488e-03
      1.44108	2.069518e-03
      1.44113	2.068655e-03
      1.44117	2.067885e-03
      1.44121	2.067231e-03
      1.44126	2.066655e-03
       1.4413	2.066129e-03
      1.44134	2.065688e-03
      1.44139	2.065350e-03
      1.44143	2.065087e-03
      1.44147	2.064815e-03
      1.44152	2.064620e-03
      1.44156	2.064463e-03
       1.4416	2.064330e-03
      1.44165	2.064161e-03
      1.44169	2.064047e-03
      1.44173	2.063960e-03
      1.44178	2.063886e-03
      1.44182	2.063828e-03
      1.44186	2.063714e-03
      1.44191	2.063647e-03
      1.44195	2.063622e-03
      1.44199	2.063612e-03
      1.44204	2.063546e-03
      1.44208	2.063561e-03
      1.44212	2.063610e-03
      1.44217	2.063658e-03
      1.44221	2.063676e-03
      1.44225	2.063794e-03
       1.4423	2.064110e-03
      1.44234	2.064470e-03
      1.44238	2.064960e-03
      1.44243	2.065521e-03
      1.44247	2.066029e-03
      1.44251	2.066410e-03
      1.44256	2.066659e-03
       1.4426	2.067028e-03
      1.44264	2.067402e-03
      1.44269	2.067773e-03
      1.44273	2.068133e-03
      1.44277	2.068535e-03
      1.44282	2.068882e-03
      1.44286	2.069095e-03
       1.4429	2.069251e-03
      1.44295	2.069325e-03
      1.44299	2.069327e-03
      1.44303	2.069260e-03
      1.44307	2.069195e-03
      1.44312	2.069187e-03
      1.44316	2.069026e-03
       1.4432	2.068785e-03
      1.44325	2.068426e-03
      1.44329	2.068089e-03
      1.44334	2.067817e-03
      1.44338	2.067695e-03
      1.44342	2.067661e-03
      1.44347	2.067610e-03
      1.44351	2.067624e-03
      1.44355	2.067910e-03
       1.4436	2.068299e-03
      1.44364	2.068678e-03
      1.44368	2.068983e-03
      1.44373	2.069382e-03
      1.44377	2.069878e-03
      1.44381	2.070563e-03
      1.44386	2.071482e-03
       1.4439	2.072500e-03
      1.44395	2.073492e-03
      1.44399	2.074559e-03
      1.44403	2.075672e-03
      1.44408	2.076789e-03
      1.44412	2.077800e-03
      1.44416	2.078632e-03
      1.44421	2.079110e-03
      1.44425	2.079452e-03
      1.44429	2.079657e-03
      1.44434	2.079768e-03
      1.44438	2.079669e-03
      1.44442	2.079468e-03
      1.44447	2.079095e-03
      1.44451	2.078484e-03
      1.44456	2.077591e-03
       1.4446	2.076629e-03
      1.44464	2.075600e-03
      1.44469	2.074518e-03
      1.44473	2.073517e-03
      1.44477	2.072512e-03
      1.44482	2.071593e-03
      1.44486	2.070743e-03
       1.4449	2.069937e-03
      1.44495	2.069136e-03
      1.44499	2.068442e-03
      1.44503	2.067855e-03
      1.44508	2.067330e-03
      1.44512	2.066917e-03
      1.44516	2.066577e-03
      1.44521	2.066305e-03
      1.44525	2.066136e-03
       1.4453	2.065954e-03
      1.44534	2.065801e-03
      1.44538	2.065678e-03
      1.44543	2.065626e-03
      1.44547	2.065565e-03
      1.44551	2.065509e-03
      1.44556	2.065497e-03
       1.4456	2.065561e-03
      1.44564	2.065582e-03
      1.44569	2.065598e-03
      1.44573	2.065637e-03
      1.44577	2.065787e-03
      1.44582	2.066020e-03
      1.44586	2.066229e-03
      1.44591	2.066503e-03
      1.44595	2.066803e-03
      1.44599	2.067208e-03
      1.44604	2.067581e-03
      1.44608	2.067928e-03
      1.44612	2.068130e-03
      1.44617	2.068267e-03
      1.44621	2.068436e-03
      1.44625	2.068761e-03
       1.4463	2.069130e-03
      1.44634	2.069499e-03
      1.44638	2.069948e-03
      1.44643	2.070413e-03
      1.44647	2.070860e-03
      1.44652	2.071341e-03
      1.44656	2.071722e-03
       1.4466	2.072076e-03
      1.44665	2.072417e-03
      1.44669	2.072917e-03
      1.44673	2.073452e-03
      1.44678	2.073931e-03
      1.44682	2.074288e-03
      1.44686	2.074567e-03
      1.44691	2.074906e-03
      1.44695	2.075146e-03
      1.44699	2.075333e-03
      1.44704	2.075414e-03
      1.44708	2.075366e-03
      1.44713	2.075281e-03
      1.44717	2.075157e-03
      1.44721	2.075133e-03
      1.44726	2.075229e-03
       1.4473	2.075105e-03
      1.44734	2.074982e-03
      1.44739	2.074547e-03
      1.44743	2.074214e-03
      1.44747	2.073830e-03
      1.44752	2.073463e-03
      1.44756	2.073026e-03
       1.4476	2.072585e-03
      1.44765	2.072022e-03
      1.44769	2.071428e-03
      1.44773	2.070929e-03
      1.44778	2.070382e-03
      1.44782	2.069945e-03
      1.44787	2.069602e-03
      1.44791	2.069302e-03
      1.44795	2.069079e-03
        1.448	2.068864e-03
      1.44804	2.068681e-03
      1.44808	2.068497e-03
      1.44813	2.068343e-03
      1.44817	2.068157e-03
      1.44821	2.067986e-03
      1.44826	2.067856e-03
       1.4483	2.067755e-03
      1.44834	2.067674e-03
      1.44839	2.067619e-03
      1.44843	2.067686e-03
      1.44848	2.067742e-03
      1.44852	2.067795e-03
      1.44856	2.067838e-03
      1.44861	2.067859e-03
      1.44865	2.067858e-03
      1.44869	2.067828e-03
      1.44874	2.067811e-03
      1.44878	2.067770e-03
      1.44882	2.067729e-03
      1.44887	2.067693e-03
      1.44891	2.067670e-03
      1.44895	2.067638e-03
        1.449	2.067612e-03
      1.44904	2.067596e-03
      1.44909	2.067584e-03
      1.44913	2.067579e-03
      1.44917	2.067612e-03
      1.44922	2.067673e-03
      1.44926	2.067758e-03
       1.4493	2.067862e-03
      1.44935	2.067954e-03
      1.44939	2.068032e-03
      1.44943	2.068085e-03
      1.44948	2.068121e-03
      1.44952	2.068182e-03
      1.44956	2.068243e-03
      1.44961	2.068312e-03
      1.44965	2.068422e-03
       1.4497	2.068556e-03
      1.44974	2.068758e-03
      1.44978	2.068962e-03
      1.44983	2.069252e-03
      1.44987	2.069627e-03
      1.44991	2.069909e-03
      1.44996	2.070080e-03
         1.45	2.070237e-03
      1.45004	2.070475e-03
      1.45009	2.070744e-03
      1.45013	2.071009e-03
      1.45018	2.071198e-03
      1.45022	2.071391e-03
      1.45027	2.071453e-03
      1.45031	2.071415e-03
      1.45035	2.071304e-03
       1.4504	2.071074e-03
      1.45044	2.070802e-03
      1.45049	2.070451e-03
      1.45053	2.070050e-03
      1.45058	2.069661e-03
      1.45062	2.069206e-03
      1.45066	2.068777e-03
      1.45071	2.068422e-03
      1.45075	2.068141e-03
       1.4508	2.067964e-03
      1.45084	2.067818e-03
      1.45089	2.067803e-03
      1.45093	2.067900e-03
      1.45098	2.068040e-03
      1.45102	2.068218e-03
      1.45106	2.068400e-03
      1.45111	2.068612e-03
      1.45115	2.068924e-03
       1.4512	2.069262e-03
      1.45124	2.069620e-03
      1.45129	2.069931e-03
      1.45133	2.070257e-03
      1.45137	2.070506e-03
      1.45142	2.070718e-03
      1.45146	2.070903e-03
      1.45151	2.071025e-03
      1.45155	2.071125e-03
       1.4516	2.071175e-03
      1.45164	2.071212e-03
      1.45169	2.071230e-03
      1.45173	2.071259e-03
      1.45177	2.071348e-03
      1.45182	2.071469e-03
      1.45186	2.071572e-03
      1.45191	2.071673e-03
      1.45195	2.071783e-03
        1.452	2.071870e-03
      1.45204	2.072033e-03
      1.45208	2.072065e-03
      1.45213	2.071991e-03
      1.45217	2.071845e-03
      1.45222	2.071701e-03
      1.45226	2.071460e-03
      1.45231	2.071145e-03
      1.45235	2.070663e-03
      1.45239	2.070175e-03
      1.45244	2.069677e-03
      1.45248	2.069184e-03
      1.45253	2.068753e-03
      1.45257	2.068305e-03
      1.45262	2.067846e-03
      1.45266	2.067440e-03
      1.45271	2.067129e-03
      1.45275	2.066857e-03
      1.45279	2.066702e-03
      1.45284	2.066667e-03
      1.45288	2.066691e-03
      1.45293	2.066882e-03
      1.45297	2.067145e-03
      1.45302	2.067319e-03
      1.45306	2.067459e-03
       1.4531	2.067624e-03
      1.45315	2.067752e-03
      1.45319	2.067863e-03
      1.45324	2.067942e-03
      1.45328	2.068174e-03
      1.45333	2.068387e-03
      1.45337	2.068575e-03
      1.45341	2.068796e-03
      1.45346	2.068898e-03
       1.4535	2.068841e-03
      1.45355	2.068745e-03
      1.45359	2.068637e-03
      1.45363	2.068513e-03
      1.45368	2.068391e-03
      1.45372	2.068358e-03
      1.45377	2.068378e-03
      1.45381	2.068344e-03
      1.45386	2.068301e-03
       1.4539	2.068235e-03
      1.45394	2.068114e-03
      1.45399	2.068065e-03
      1.45403	2.068109e-03
      1.45408	2.068206e-03
      1.45412	2.068250e-03
      1.45417	2.068299e-03
      1.45421	2.068306e-03
      1.45425	2.068294e-03
       1.4543	2.068172e-03
      1.45434	2.068090e-03
      1.45439	2.068026e-03
      1.45443	2.067910e-03
      1.45448	2.067730e-03
      1.45452	2.067604e-03
      1.45456	2.067546e-03
      1.45461	2.067518e-03
      1.45465	2.067453e-03
       1.4547	2.067281e-03
      1.45474	2.067129e-03
      1.45478	2.066996e-03
      1.45483	2.066893e-03
      1.45487	2.066767e-03
      1.45492	2.066708e-03
      1.45496	2.066734e-03
        1.455	2.066804e-03
      1.45505	2.066852e-03
      1.45509	2.066929e-03
      1.45514	2.066977e-03
      1.45518	2.066952e-03
      1.45522	2.066906e-03
      1.45527	2.066917e-03
      1.45531	2.066998e-03
      1.45536	2.067060e-03
       1.4554	2.067162e-03
      1.45544	2.067263e-03
      1.45549	2.067461e-03
      1.45553	2.067704e-03
      1.45558	2.068065e-03
      1.45562	2.068406e-03
      1.45566	2.068856e-03
      1.45571	2.069425e-03
      1.45575	2.069912e-03
       1.4558	2.070364e-03
      1.45584	2.070700e-03
      1.45588	2.070971e-03
      1.45593	2.071384e-03
      1.45597	2.071767e-03
      1.45602	2.071822e-03
      1.45606	2.071582e-03
       1.4561	2.071157e-03
      1.45615	2.070680e-03
      1.45619	2.070087e-03
      1.45623	2.069502e-03
      1.45628	2.068928e-03
      1.45632	2.068366e-03
      1.45637	2.067800e-03
      1.45641	2.067235e-03
      1.45645	2.066720e-03
       1.4565	2.066300e-03
      1.45654	2.065959e-03
      1.45658	2.065629e-03
      1.45663	2.065395e-03
      1.45667	2.065212e-03
      1.45672	2.065085e-03
      1.45676	2.064977e-03
       1.4568	2.064935e-03
      1.45685	2.065089e-03
      1.45689	2.065165e-03
      1.45693	2.065186e-03
      1.45698	2.065226e-03
      1.45702	2.065230e-03
      1.45707	2.065315e-03
      1.45711	2.065444e-03
      1.45715	2.065449e-03
       1.4572	2.065506e-03
      1.45724	2.065603e-03
      1.45728	2.065661e-03
      1.45733	2.065740e-03
      1.45737	2.065949e-03
      1.45742	2.066125e-03
      1.45746	2.066258e-03
       1.4575	2.066450e-03
      1.45755	2.066640e-03
      1.45759	2.066742e-03
      1.45763	2.066878e-03
      1.45768	2.067011e-03
      1.45772	2.067139e-03
      1.45776	2.067279e-03
      1.45781	2.067382e-03
      1.45785	2.067541e-03
      1.45789	2.067746e-03
      1.45794	2.068051e-03
      1.45798	2.068321e-03
      1.45802	2.068634e-03
      1.45807	2.068938e-03
      1.45811	2.069181e-03
      1.45816	2.069288e-03
       1.4582	2.069465e-03
      1.45824	2.069590e-03
      1.45829	2.069706e-03
      1.45833	2.069817e-03
      1.45837	2.069789e-03
      1.45842	2.069616e-03
      1.45846	2.069404e-03
       1.4585	2.069036e-03
      1.45855	2.068577e-03
      1.45859	2.068085e-03
      1.45863	2.067620e-03
      1.45868	2.067031e-03
      1.45872	2.066396e-03
      1.45876	2.065760e-03
      1.45881	2.065261e-03
      1.45885	2.064799e-03
      1.45889	2.064395e-03
      1.45894	2.064031e-03
      1.45898	2.063726e-03
      1.45903	2.063562e-03
      1.45907	2.063369e-03
      1.45911	2.063189e-03
      1.45916	2.063035e-03
       1.4592	2.062981e-03
      1.45924	2.062919e-03
      1.45929	2.062900e-03
      1.45933	2.062909e-03
      1.45937	2.062977e-03
      1.45942	2.063070e-03
      1.45946	2.063040e-03
       1.4595	2.063087e-03
      1.45955	2.063228e-03
      1.45959	2.063290e-03
      1.45963	2.063298e-03
      1.45968	2.063413e-03
      1.45972	2.063484e-03
      1.45976	2.063534e-03
      1.45981	2.063567e-03
      1.45985	2.063585e-03
      1.45989	2.063535e-03
      1.45994	2.063510e-03
      1.45998	2.063498e-03
      1.46002	2.063455e-03
      1.46007	2.063413e-03
      1.46011	2.063451e-03
      1.46015	2.063470e-03
       1.4602	2.063495e-03
      1.46024	2.063547e-03
      1.46029	2.063648e-03
      1.46033	2.063797e-03
      1.46037	2.064075e-03
      1.46042	2.064297e-03
      1.46046	2.064469e-03
       1.4605	2.064644e-03
      1.46055	2.064910e-03
      1.46059	2.065092e-03
      1.46063	2.065231e-03
      1.46068	2.065352e-03
      1.46072	2.065486e-03
      1.46076	2.065730e-03
      1.46081	2.065893e-03
      1.46085	2.065987e-03
      1.46089	2.065999e-03
      1.46094	2.066021e-03
      1.46098	2.065954e-03
      1.46102	2.065827e-03
      1.46107	2.065670e-03
      1.46111	2.065438e-03
      1.46115	2.065274e-03
       1.4612	2.065050e-03
      1.46124	2.064799e-03
      1.46128	2.064542e-03
      1.46133	2.064386e-03
      1.46137	2.064179e-03
      1.46141	2.063948e-03
      1.46146	2.063737e-03
       1.4615	2.063606e-03
      1.46154	2.063441e-03
      1.46159	2.063249e-03
      1.46163	2.063032e-03
      1.46167	2.062943e-03
      1.46172	2.062820e-03
      1.46176	2.062671e-03
       1.4618	2.062550e-03
      1.46185	2.062464e-03
      1.46189	2.062341e-03
      1.46193	2.062218e-03
      1.46198	2.062113e-03
      1.46202	2.062044e-03
      1.46206	2.061974e-03
      1.46211	2.061897e-03
      1.46215	2.061916e-03
      1.46219	2.061850e-03
      1.46224	2.061739e-03
      1.46228	2.061684e-03
      1.46232	2.061650e-03
      1.46237	2.061507e-03
      1.46241	2.061415e-03
      1.46245	2.061349e-03
       1.4625	2.061239e-03
      1.46254	2.061104e-03
      1.46258	2.061047e-03
      1.46262	2.060971e-03
      1.46267	2.060926e-03
      1.46271	2.060915e-03
      1.46275	2.060999e-03
       1.4628	2.061035e-03
      1.46284	2.061054e-03
      1.46288	2.061082e-03
      1.46293	2.061209e-03
      1.46297	2.061365e-03
      1.46301	2.061405e-03
      1.46306	2.061510e-03
       1.4631	2.061624e-03
      1.46314	2.061729e-03
      1.46318	2.061744e-03
      1.46323	2.061803e-03
      1.46327	2.061906e-03
      1.46331	2.061936e-03
      1.46336	2.061891e-03
       1.4634	2.061862e-03
      1.46344	2.061807e-03
      1.46348	2.061706e-03
      1.46353	2.061526e-03
      1.46357	2.061362e-03
      1.46361	2.061135e-03
      1.46366	2.060945e-03
       1.4637	2.060845e-03
      1.46374	2.060761e-03
      1.46379	2.060669e-03
      1.46383	2.060567e-03
      1.46387	2.060581e-03
      1.46391	2.060515e-03
      1.46396	2.060429e-03
        1.464	2.060348e-03
      1.46404	2.060387e-03
      1.46409	2.060454e-03
      1.46413	2.060541e-03
      1.46417	2.060636e-03
      1.46421	2.060897e-03
      1.46426	2.061183e-03
       1.4643	2.061295e-03
      1.46434	2.061445e-03
      1.46439	2.061619e-03
      1.46443	2.061722e-03
      1.46447	2.061796e-03
      1.46451	2.061980e-03
      1.46456	2.062084e-03
       1.4646	2.062153e-03
      1.46464	2.062240e-03
      1.46469	2.062431e-03
      1.46473	2.062587e-03
      1.46477	2.062717e-03
      1.46482	2.062858e-03
      1.46486	2.063082e-03
       1.4649	2.063209e-03
      1.46494	2.063284e-03
      1.46499	2.063315e-03
      1.46503	2.063419e-03
      1.46507	2.063556e-03
      1.46512	2.063627e-03
      1.46516	2.063772e-03
       1.4652	2.064008e-03
      1.46525	2.064243e-03
      1.46529	2.064444e-03
      1.46533	2.064724e-03
      1.46537	2.064866e-03
      1.46542	2.064996e-03
      1.46546	2.064995e-03
       1.4655	2.064901e-03
      1.46555	2.064578e-03
      1.46559	2.064088e-03
      1.46563	2.063609e-03
      1.46567	2.063115e-03
      1.46572	2.062565e-03
      1.46576	2.061895e-03
       1.4658	2.061326e-03
      1.46585	2.060827e-03
      1.46589	2.060325e-03
      1.46593	2.059856e-03
      1.46597	2.059547e-03
      1.46602	2.059278e-03
      1.46606	2.059034e-03
       1.4661	2.058832e-03
      1.46615	2.058672e-03
      1.46619	2.058550e-03
      1.46623	2.058541e-03
      1.46628	2.058468e-03
      1.46632	2.058373e-03
      1.46636	2.058284e-03
       1.4664	2.058290e-03
      1.46645	2.058261e-03
      1.46649	2.058211e-03
      1.46653	2.058178e-03
      1.46658	2.058235e-03
      1.46662	2.058277e-03
      1.46666	2.058322e-03
       1.4667	2.058434e-03
      1.46675	2.058694e-03
      1.46679	2.059018e-03
      1.46683	2.059392e-03
      1.46688	2.059797e-03
      1.46692	2.060236e-03
      1.46696	2.060680e-03
        1.467	2.061239e-03
      1.46705	2.061708e-03
      1.46709	2.062138e-03
      1.46713	2.062510e-03
      1.46718	2.062876e-03
      1.46722	2.063085e-03
      1.46726	2.063193e-03
       1.4673	2.063230e-03
      1.46735	2.063256e-03
      1.46739	2.063114e-03
      1.46743	2.062881e-03
      1.46747	2.062615e-03
      1.46752	2.062223e-03
      1.46756	2.061837e-03
       1.4676	2.061400e-03
      1.46765	2.060904e-03
